0.0,1.0
0.0,1.0
5.0,2.0
30.0,2.0
35.0,1.0
60.0,1.0
65.0,2.0
90.0,2.0
95.0,1.0
120.0,1.0
125.0,3.0
150.0,3.0
155.0,4.0
180.0,4.0
185.0,3.0
210.0,3.0
215.0,4.0
240.0,4.0
245.0,2.0
300.0,2.0
305.0,1.0
420.0,1.0
425.0,4.0
450.0,4.0
455.0,1.0
510.0,1.0
515.0,2.0
540.0,2.0
545.0,1.0
570.0,1.0
575.0,4.0
600.0,4.0
605.0,2.0
660.0,2.0
665.0,4.0
750.0,4.0
755.0,3.0
810.0,3.0
815.0,4.0
840.0,4.0
845.0,2.0
930.0,2.0
935.0,1.0
960.0,1.0
965.0,3.0
1080.0,3.0
1085.0,2.0
1110.0,2.0
1115.0,1.0
1140.0,1.0
1145.0,4.0
1170.0,4.0
1175.0,2.0
1200.0,2.0
1205.0,3.0
1230.0,3.0
1235.0,1.0
1290.0,1.0
1295.0,3.0
1320.0,3.0
1325.0,1.0
1350.0,1.0
1355.0,3.0
1380.0,3.0
1385.0,1.0
1410.0,1.0
1415.0,3.0
1440.0,3.0
1445.0,2.0
1470.0,2.0
1475.0,1.0
1500.0,1.0
1505.0,2.0
1530.0,2.0
1535.0,1.0
