0.0,1.0
0.0,1.0
5.0,3.0
30.0,3.0
35.0,2.0
60.0,2.0
65.0,1.0
90.0,1.0
95.0,2.0
150.0,2.0
155.0,3.0
180.0,3.0
185.0,4.0
210.0,4.0
215.0,3.0
240.0,3.0
245.0,1.0
270.0,1.0
275.0,3.0
300.0,3.0
305.0,1.0
330.0,1.0
335.0,2.0
360.0,2.0
365.0,4.0
420.0,4.0
425.0,3.0
450.0,3.0
455.0,1.0
510.0,1.0
515.0,3.0
540.0,3.0
545.0,2.0
570.0,2.0
575.0,4.0
600.0,4.0
605.0,1.0
720.0,1.0
725.0,4.0
750.0,4.0
755.0,1.0
780.0,1.0
785.0,4.0
810.0,4.0
815.0,1.0
840.0,1.0
845.0,2.0
870.0,2.0
875.0,1.0
900.0,1.0
905.0,3.0
930.0,3.0
935.0,1.0
990.0,1.0
995.0,2.0
1020.0,2.0
1025.0,4.0
1050.0,4.0
1055.0,3.0
1080.0,3.0
1085.0,2.0
1110.0,2.0
1115.0,1.0
1140.0,1.0
1145.0,3.0
1170.0,3.0
1175.0,4.0
1230.0,4.0
1235.0,3.0
1260.0,3.0
1265.0,4.0
1290.0,4.0
1295.0,3.0
1380.0,3.0
1385.0,1.0
1440.0,1.0
1445.0,2.0
1470.0,2.0
1475.0,4.0
1500.0,4.0
1505.0,1.0
1560.0,1.0
1565.0,3.0
