0.0,1.0
0.0,1.0
5.0,2.0
30.0,2.0
35.0,4.0
60.0,4.0
65.0,1.0
90.0,1.0
95.0,2.0
120.0,2.0
125.0,3.0
150.0,3.0
155.0,1.0
180.0,1.0
185.0,3.0
210.0,3.0
215.0,1.0
300.0,1.0
305.0,2.0
330.0,2.0
335.0,3.0
390.0,3.0
395.0,2.0
420.0,2.0
425.0,1.0
450.0,1.0
455.0,3.0
480.0,3.0
485.0,2.0
510.0,2.0
515.0,4.0
570.0,4.0
575.0,1.0
660.0,1.0
665.0,4.0
690.0,4.0
695.0,2.0
810.0,2.0
815.0,4.0
840.0,4.0
845.0,3.0
870.0,3.0
875.0,4.0
900.0,4.0
905.0,2.0
930.0,2.0
935.0,4.0
960.0,4.0
965.0,1.0
990.0,1.0
995.0,4.0
1020.0,4.0
1025.0,1.0
1050.0,1.0
1055.0,4.0
1110.0,4.0
1115.0,3.0
1140.0,3.0
1145.0,1.0
1200.0,1.0
1205.0,2.0
1230.0,2.0
1235.0,4.0
1260.0,4.0
1265.0,3.0
1290.0,3.0
1295.0,4.0
1320.0,4.0
1325.0,3.0
1380.0,3.0
1385.0,4.0
1410.0,4.0
1415.0,2.0
1440.0,2.0
1445.0,1.0
1470.0,1.0
1475.0,4.0
1500.0,4.0
1505.0,3.0
1560.0,3.0
1565.0,1.0
