0.0,1.0
0.0,1.0
5.0,2.0
60.0,2.0
65.0,1.0
90.0,1.0
95.0,2.0
120.0,2.0
125.0,1.0
150.0,1.0
155.0,4.0
180.0,4.0
185.0,1.0
210.0,1.0
215.0,4.0
240.0,4.0
245.0,3.0
270.0,3.0
275.0,1.0
330.0,1.0
335.0,2.0
360.0,2.0
365.0,4.0
390.0,4.0
395.0,3.0
420.0,3.0
425.0,2.0
450.0,2.0
455.0,3.0
480.0,3.0
485.0,4.0
510.0,4.0
515.0,1.0
540.0,1.0
545.0,3.0
570.0,3.0
575.0,1.0
600.0,1.0
605.0,3.0
630.0,3.0
635.0,4.0
660.0,4.0
665.0,2.0
690.0,2.0
695.0,4.0
720.0,4.0
725.0,1.0
750.0,1.0
755.0,4.0
840.0,4.0
845.0,2.0
870.0,2.0
875.0,4.0
900.0,4.0
905.0,2.0
930.0,2.0
935.0,4.0
1050.0,4.0
1055.0,2.0
1080.0,2.0
1085.0,1.0
1260.0,1.0
1265.0,2.0
1290.0,2.0
1295.0,1.0
1320.0,1.0
1325.0,4.0
1350.0,4.0
1355.0,3.0
1380.0,3.0
1385.0,2.0
1470.0,2.0
1475.0,4.0
1530.0,4.0
1535.0,1.0
1560.0,1.0
1565.0,4.0
