0.0,1.0
0.0,1.0
5.0,3.0
30.0,3.0
35.0,2.0
60.0,2.0
65.0,1.0
120.0,1.0
125.0,3.0
150.0,3.0
155.0,2.0
210.0,2.0
215.0,1.0
300.0,1.0
305.0,2.0
330.0,2.0
335.0,1.0
390.0,1.0
395.0,3.0
420.0,3.0
425.0,4.0
450.0,4.0
455.0,3.0
480.0,3.0
485.0,1.0
510.0,1.0
515.0,3.0
540.0,3.0
545.0,1.0
630.0,1.0
635.0,3.0
660.0,3.0
665.0,1.0
690.0,1.0
695.0,4.0
720.0,4.0
725.0,3.0
750.0,3.0
755.0,4.0
840.0,4.0
845.0,1.0
900.0,1.0
905.0,4.0
930.0,4.0
935.0,2.0
990.0,2.0
995.0,1.0
1080.0,1.0
1085.0,2.0
1110.0,2.0
1115.0,1.0
1140.0,1.0
1145.0,3.0
1200.0,3.0
1205.0,1.0
1230.0,1.0
1235.0,2.0
1260.0,2.0
1265.0,3.0
1290.0,3.0
1295.0,4.0
1320.0,4.0
1325.0,3.0
1350.0,3.0
1355.0,4.0
1380.0,4.0
1385.0,2.0
1410.0,2.0
1415.0,4.0
1500.0,4.0
1505.0,3.0
1530.0,3.0
1535.0,2.0
1560.0,2.0
1565.0,3.0
