0.0,1.0
0.0,1.0
5.0,4.0
30.0,4.0
35.0,2.0
60.0,2.0
65.0,4.0
90.0,4.0
95.0,1.0
120.0,1.0
125.0,2.0
180.0,2.0
185.0,3.0
270.0,3.0
275.0,2.0
300.0,2.0
305.0,1.0
330.0,1.0
335.0,3.0
420.0,3.0
425.0,1.0
450.0,1.0
455.0,4.0
480.0,4.0
485.0,1.0
540.0,1.0
545.0,3.0
570.0,3.0
575.0,2.0
600.0,2.0
605.0,3.0
630.0,3.0
635.0,1.0
660.0,1.0
665.0,4.0
690.0,4.0
695.0,2.0
720.0,2.0
725.0,1.0
750.0,1.0
755.0,2.0
840.0,2.0
845.0,3.0
930.0,3.0
935.0,2.0
960.0,2.0
965.0,1.0
990.0,1.0
995.0,4.0
1020.0,4.0
1025.0,3.0
1050.0,3.0
1055.0,4.0
1080.0,4.0
1085.0,1.0
1170.0,1.0
1175.0,4.0
1200.0,4.0
1205.0,2.0
1260.0,2.0
1265.0,1.0
1290.0,1.0
1295.0,4.0
1320.0,4.0
1325.0,1.0
1350.0,1.0
1355.0,3.0
1380.0,3.0
1385.0,1.0
1410.0,1.0
1415.0,4.0
1470.0,4.0
1475.0,2.0
